b_rr,b_cosi,b_epoch,b_f_c,b_f_s,b_lambda,A_rstar,A_logmstar,A_teff,A_feh,A_vsini,A_vline_TRES,A_dt_errscale_TRES,lnprob
0.08477646645045295,0.08772454718897256,2457287.7472422775,-0.01780086301355434,-0.09531475711986716,-2.013817267114362,1.644895715316205,0.2594236327365987,7453.916641465173,0.00279912362002789,44.219001948998766,5.473740741592623,9.9999046237706,-29.557014537064713
0.08784416867717924,0.08697973460943709,2457287.747281853,0.259782837839269,-0.14138518418126714,-2.032389670279156,1.6443774030783025,0.259820378419608,7455.193608947351,0.002277918156392119,44.21056247272002,5.482878785599726,9.99961771372468,-29.55987147088399
0.08482609981562671,0.08752705625336961,2457287.747074363,0.27927022670681356,-0.07128869529284232,-2.0224319234583614,1.6477043238520337,0.26044863812697866,7456.629375266246,-0.001901982708648883,44.175898981541074,5.472851339314329,9.999848226736642,-29.55801744999775
0.08638611439878512,0.08707012475176854,2457287.747195828,-0.270756434266136,-0.08485868575015919,-2.0269200575037156,1.6468001512348929,0.25944163201954756,7453.969750288903,-0.0024879747489093005,44.19525464447848,5.480552546723303,9.999809472889863,-29.554465401081472
0.08572848060538517,0.08615352710918232,2457287.7464919365,0.20885947549882652,-0.08598985079463206,-2.014622003946636,1.6465435448131642,0.2607377630238729,7455.161571045652,-0.005812009132523428,44.21941898984295,5.488115936795104,9.99997482212858,-29.5566813241439
0.08581474712624168,0.08741649995301774,2457287.748677814,0.30487513989185716,-0.10478381908332625,-2.0141102647179716,1.647604542941122,0.26038401641487813,7454.972292484094,0.003572369398741861,44.201287547147196,5.518940958277027,9.999832497693339,-29.55578028168479
0.0866407965755069,0.088561008776859,2457287.748210359,-0.23663956015225499,-0.12390937438514234,-2.036193717860548,1.6480547611192415,0.26020376390069283,7456.774116540715,0.00038479889620392964,44.10803244068425,5.476078277478854,9.999714983910714,-29.56046270473249
0.08550821293514803,0.08654414877806316,2457287.746466371,-0.29232965724984444,-0.05904823741035996,-2.0260739886933594,1.65006629497293,0.25838952070305893,7454.595083501302,0.0017880420632007752,44.21129831935243,5.483022627306258,9.999820699323694,-29.560356076983588
0.08438054388019436,0.08595264640480761,2457287.7468198114,0.13363493246692554,-0.08167151062870594,-2.010889263784557,1.648257451460523,0.259371959582035,7454.100536774647,-0.007637073617853005,44.24008341287596,5.493307778240356,9.999907146131486,-29.55928080949836
0.08544481426934117,0.08728025037155468,2457287.746474166,-0.05354375056917493,-0.08453131299758872,-2.0183444931340992,1.6466082582664965,0.2603588564135642,7453.836434157153,-0.000414377953515792,44.14696065639145,5.477179498693027,9.999745433051048,-29.557515134573205
